,id,name,brand,dateUpdated,prices.amountMax,prices.amountMin
163,AVphMYu61cnluZ0-_gDM,Womens IB Tornado Boots,IB Non-Slip,2018-01-03 05:22:01+00:00,39.99,39.99
164,AVpibldAilAPnD_xEGpy,SILVER LILLY NEW Bear Paw Plush Animal Halloween Costume Slippers,Silver Lilly,2018-01-02 08:03:49+00:00,39.99,16.99
165,AVpfKjuI1cnluZ0-fS-R,Womens Saddle Black And Pink Shoes,ELLIE SHOES,2018-03-11 18:12:32+00:00,37.41,37.41
166,AVpim4qG1cnluZ0-O5LN,Women's SoftWalk Bellville,SoftWalk,2018-02-28 04:03:00+00:00,145.95,145.95
167,AVpfDqWyLJeJML431bqP,Brinley Co. Womens Wide Calf Slouchy Buckle Detail Boots,Brinley Co.,2018-03-17 06:14:34+00:00,39.99,30.88
168,AVpgn-k0LJeJML43Qjkj,Brinley Co. Womens Wide Calf Slouchy Buckle Detail Boots,Brinley Co.,2018-03-12 00:45:13+00:00,39.99,30.88
169,AVpgn-k0LJeJML43Qjkj,Brinley Co. Womens Wide Calf Slouchy Buckle Detail Boots,Brinley Co.,2018-03-12 00:45:13+00:00,39.99,39.99
170,AVpi9CQ0LJeJML43qkte,Brinley Co. Women's Pointed Matte Finish Pumps,Brinley Co.,2018-01-30 06:05:15+00:00,29.99,27.88
171,AVpgqbpQ1cnluZ0-4rVL,Brinley Co. Womens Patent Leather Classic Pumps,Brinley Co.,2018-01-30 05:14:30+00:00,29.99,27.88
172,AVpfxoUZ1cnluZ0-rDzl,Brinley Co. Women's Wide Width Round Toe Patent Pumps,Brinley Co.,2018-01-30 02:18:54+00:00,24.99,22.88
173,AVpfPswDilAPnD_xYAsQ,Brinley Co. Womens Wide Width Pointed Matte Finish Pumps,Brinley Co.,2018-01-28 10:49:41+00:00,31.99,31.99
174,AVphm6G5LJeJML43c0Je,Brinley Co. Women's Peep-toe Patent Pumps,Brinley Co.,2018-01-28 04:17:52+00:00,29.99,23.98
175,AVpgtbPc1cnluZ0-5Wqx,Brinley Co. Women's Extra Wide Calf Ankle Strap Knee-high Riding Boots,Brinley Co.,2018-01-28 04:17:51+00:00,49.99,49.99
176,AVpfOq3SilAPnD_xXrNj,Brinley Co. Womens Classic Matte Pointed Toe Pumps,Brinley Co.,2018-01-21 03:16:34+00:00,29.99,29.99
177,AVpe8ltm1cnluZ0-adgq,Brinley Co. Womens Round Toe Buckle Detail Boots,Brinley Co.,2018-01-04 11:53:00+00:00,48.99,32.88
178,AVphhlhmilAPnD_x6cM-,Brinley Co. Womens Wide-Calf Knee-High Studded Riding Boot,Brinley Co.,2018-01-04 11:53:00+00:00,49.99,49.99
179,AVpg9iYo1cnluZ0-8hIj,Brinley Co. Women's Wedge Faux Suede Booties,Brinley Co.,2018-01-04 11:53:00+00:00,19.18,19.18
180,AVpgk1tdLJeJML43P2cT,Brinley Co. Womens Extra Wide Calf Knee-high Studded Riding Boots,Brinley Co.,2018-01-04 11:52:59+00:00,49.99,32.88
181,AVpg9Jr2ilAPnD_xzYfH,Brinley Co. Womens Slouchy Wedge Boots,Brinley Co.,2018-01-03 21:38:01+00:00,46.74,46.74
182,AVpe80zfilAPnD_xRmAo,Brinley Co. Womens Wide Width Mary Jane Patent Leather Pumps,Brinley Co.,2018-01-02 21:13:00+00:00,31.99,27.88
183,AVpgt0zRLJeJML43R4Ln,Brinley Co. Women's Wide Width Peep-toe Platform Pumps,Brinley Co.,2018-01-02 21:13:00+00:00,31.99,29.54
184,AVpfJ8INLJeJML433kPP,Brinley Co. Women's Matte Finish Classic Mary Jane Pumps,Brinley Co.,2018-01-02 21:13:00+00:00,28.99,27.27
185,AVpe_hnpLJeJML43z_Gv,Brinley Co. Girls' Faux Leather Buckle Boots,Brinley Co.,2018-01-31 03:09:48+00:00,32.99,26.32
186,AVpfueNW1cnluZ0-qKJu,Brinley Co. Womens Knot Round Toe T-strap Matte Mary Jane Pumps,Brinley Co.,2018-01-30 06:05:15+00:00,32.99,32.99
187,AVpgqDb-LJeJML43RCBy,Brinley Co. Women's Two-tone Strappy Round Toe Booties,Brinley Co.,2018-01-28 10:21:07+00:00,44.99,29.99
188,AVpfHSRh1cnluZ0-eM3-,Brinley Co. Women's Round Toe High Heel Matte Booties,Brinley Co.,2018-01-28 04:17:52+00:00,36.99,30.88
189,AVpia2K6LJeJML43lhA-,Brinley Co. Womens High Heel Corset Lace Chunky Heel Ankle Boots,Brinley Co.,2018-01-04 11:52:59+00:00,44.99,44.99
190,AVpgy3AgilAPnD_xxYle,Brinley Co. Womens Wide-Calf Buckle Knee-High Slouch Boot,Brinley Co.,2018-01-04 08:03:26+00:00,39.99,30.88
191,AVpftVqF1cnluZ0-pz7V,Brinley Co. Womens Faux Suede High Heel Ankle Boots,Brinley Co.,2018-01-04 08:03:12+00:00,44.99,44.99
192,AVpfstKl1cnluZ0-poJ4,Brinley Co. Womens Faux Leather Stacked Heel Fringe Ankle Boots,Brinley Co.,2018-01-03 05:22:07+00:00,44.99,23.88
193,AVpgsqiDLJeJML43Rnqo,Brinley Co. Womens Faux Suede Tassel Round Toe Wedge Boots,Brinley Co.,2018-01-03 05:21:53+00:00,42.92,42.92
194,AVpgjiQF1cnluZ0-3HN4,Brinley Co. Womens Almond Toe Flats,Brinley Co.,2018-01-03 05:21:52+00:00,26.99,22.88
195,AVpfLrzQLJeJML434JFY,Brinley Co. Women Buckle Detail Wide Calf Boots,Brinley Co.,2018-02-13 19:47:32+00:00,39.99,34.99
196,AVpfrB5f1cnluZ0-pIhw,Brinley Co. Women's August Slouchy Wide Calf Boots,Brinley Co.,2018-01-30 06:07:43+00:00,34.99,34.99
197,AVphXJJsilAPnD_x4fw2,Brinley Co. Women's Cammie Buckle Detail Wide Calf Boots,Brinley Co.,2018-01-28 10:21:23+00:00,39.99,32.88
198,AVpfArORLJeJML430Zbv,Brinley Co Women's Strappy Thong Flat Sandals,Brinley Co.,2018-01-28 09:00:45+00:00,19.99,18.5
199,AVpf1Y3ailAPnD_xjIF2,Brinley Co. Women's Mid-calf Round Toe Boots,Brinley Co.,2018-01-19 08:22:53+00:00,39.99,36.58
200,AVpe43H3LJeJML43xkBD,Brinley Co Women's Patent Round Toe Mary Jane Pumps,Brinley Co.,2018-01-07 04:43:38+00:00,28.99,23.88
201,AVpe43H3LJeJML43xkBD,Brinley Co Women's Patent Round Toe Mary Jane Pumps,Brinley Co.,2018-01-07 04:43:38+00:00,25.76,25.76
202,AVpfk9jZ1cnluZ0-nUd_,Brinley Co Womens Mary Jane Patent Leather Pumps,Brinley Co.,2018-01-04 08:03:26+00:00,23.99,18.88
203,AVph_sRxilAPnD_x_kaA,Brinley Co Womens Mary Jane Patent Leather Pumps,Brinley Co.,2018-01-02 21:13:00+00:00,23.99,18.88
204,AVph4Xc41cnluZ0-Hc5q,MLB - Adults' Chicago Cubs Logo Slippers,MLB,2018-01-03 05:21:40+00:00,151.24,151.24
205,AWEWhqysYSSHbkXwu0Bm,Easy Street Lucky Women's Wingtip Shoes,easy street,2018-01-21 02:17:39+00:00,54.99,54.99
206,AVphbNXp1cnluZ0-CU4j,Avia Women's Achieve Wide Width Walking Shoe,Danskin Now,2018-06-05 22:26:43+00:00,19.74,19.74
207,AV-ncL2WuC1rwyj_gemu,skechers 22752WHT Women's GRATIS - NO LIMITS Stitching  Shoes,SKECHERS,2018-04-21 12:43:14+00:00,64.99,64.99
208,AV_KamdFKZqtpbFMTeg4,Women's Forever Collectibles Los Angeles Rams Striped Canvas Shoes,forever collectibles,2018-02-14 20:57:52+00:00,25.0,25.0
209,AVpjZ5xA1cnluZ0-WRtS,Carrini CA Collection Women's Fashion Buckle Pocket Boots,Carrini,2018-01-03 21:38:14+00:00,34.95,20.45
210,AVpfLJG6ilAPnD_xWhQV,Riverberry Women's 'Katy' Fashion Kitten Heeled Pumps,Riverberry,2018-01-07 04:43:38+00:00,24.99,24.99
211,AV_X3bFduC1rwyj_hre1,LifeStride Sable Women's High Heels,lifestride,2018-02-01 07:36:33+00:00,54.99,35.99
212,AV_X3bFduC1rwyj_hre1,LifeStride Sable Women's High Heels,lifestride,2018-02-01 07:36:33+00:00,54.99,35.99
213,AV_X3bFduC1rwyj_hre1,LifeStride Sable Women's High Heels,lifestride,2018-02-01 07:36:33+00:00,54.99,38.24
214,AV_X3bFduC1rwyj_hre1,LifeStride Sable Women's High Heels,lifestride,2018-02-01 07:36:33+00:00,54.99,38.24
215,AV_X3bFduC1rwyj_hre1,LifeStride Sable Women's High Heels,lifestride,2018-02-01 07:36:33+00:00,54.99,38.24
216,AV_X3bFduC1rwyj_hre1,LifeStride Sable Women's High Heels,lifestride,2018-02-01 07:36:33+00:00,54.99,54.99
217,AV_X3bFduC1rwyj_hre1,LifeStride Sable Women's High Heels,lifestride,2018-02-01 07:36:33+00:00,54.99,38.24
218,AV_X3bFduC1rwyj_hre1,LifeStride Sable Women's High Heels,lifestride,2018-02-01 07:36:33+00:00,54.99,38.24
219,AV_X3bFduC1rwyj_hre1,LifeStride Sable Women's High Heels,lifestride,2018-02-01 07:36:33+00:00,54.99,54.99
220,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,67.99
221,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,59.49
222,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,79.99
223,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,67.99
224,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,79.99
225,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,55.99
226,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,55.99
227,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,79.99
228,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,69.99
229,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,89.99
230,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,79.99
231,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,63.99
232,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,63.99
233,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,67.99
234,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,79.99
235,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,52.49
236,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,52.49
237,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,69.99
238,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,59.49
239,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,79.99
240,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,79.99
241,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,79.99
242,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,55.99
243,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,79.99
244,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,55.99
245,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,52.49
246,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,63.99
247,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,79.99,55.99
248,AV_HAcphYSSHbkXwqE7P,Journee Collection Rimi Women's Ankle Boots,journee collection,2018-01-22 03:52:12+00:00,89.99,79.99
249,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,46.74
250,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,41.24
251,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,69.99
252,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,43.99
253,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,43.99
254,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,54.99
255,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,46.74
256,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,46.74
257,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,54.99
258,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,43.99
259,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,46.74
260,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,43.99
261,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,69.99
262,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,46.74
263,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,46.74
264,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,41.24
265,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,43.99
266,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,54.99
267,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,54.99
268,AV_A4TEwYSSHbkXwp4A4,Journee Collection Tanzi Women's High Heels,journee collection,2018-01-10 21:20:31+00:00,69.99,54.99
269,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
270,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,49.99
271,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
272,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,42.49
273,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,29.99
274,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,37.49
275,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,49.99
276,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,39.99
277,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,50.99
278,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,42.49
279,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
280,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,37.49
281,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,39.99
282,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,42.49
283,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,69.99
284,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,49.99
285,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,59.99
286,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,59.99
287,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,42.49
288,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,37.49
289,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,64.99
290,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,31.99
291,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,39.99
292,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,69.99
293,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,64.99
294,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,39.99
295,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,39.99
296,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,33.99
297,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,33.99
298,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,69.99
299,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,31.99
300,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
301,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,44.99
302,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,49.99
303,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,29.99
304,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,42.49
305,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,29.99
306,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,59.99
307,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,33.99
308,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,42.49
309,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,33.99
310,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,33.99
311,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,49.99
312,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,31.99
313,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,37.49
314,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
315,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,50.99
316,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,39.99
317,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,33.99
318,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,39.99
319,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,33.99
320,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,64.99
321,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,50.99
322,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,64.99
323,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,39.99
324,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
325,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,33.99
326,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
327,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,31.99
328,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
329,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,59.99
330,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
331,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,33.99
332,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,29.99
333,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,31.99
334,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,50.99
335,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,50.99
336,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,31.99
337,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,31.99
338,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,31.99
339,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,31.99
340,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,31.99
341,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,42.49
342,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,31.99
343,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,44.99
344,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,33.99
345,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,69.99,69.99
346,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,49.99
347,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,64.99
348,AV2cZiLFvKc47QAVpJgp,Journee Collection Leona Women's Oxford High Heels,journee collection,2018-02-01 07:33:40+00:00,64.99,42.49
